latitude,longitude,gas,humidity,temperature
30.240455,-97.817713,0.3413,48.00,25.30
30.240455,-97.817713,0.3389,48.00,25.30
30.240455,-97.817713,0.3409,48.00,25.30
30.240455,-97.817713,0.3373,48.00,25.30
30.240455,-97.817713,0.3385,48.00,25.30
30.240455,-97.817713,0.3384,48.00,25.30
30.240455,-97.817713,0.338,48.00,25.30
30.240455,-97.817713,0.3381,48.00,25.30
30.240455,-97.817713,0.336,48.00,25.30
30.240455,-97.817713,0.3341,48.00,25.30
30.240455,-97.817713,0.3353,48.00,25.30
30.240455,-97.817713,0.3345,48.00,25.30
30.240455,-97.817713,0.3325,48.00,25.30
30.240455,-97.817713,0.334,48.00,25.30
30.240455,-97.817713,0.3325,48.00,25.30
30.240455,-97.817713,0.3313,48.00,25.50
30.240455,-97.817713,0.3313,49.00,25.80
30.240455,-97.817713,0.33,49.00,25.80
30.240455,-97.817713,0.3308,49.00,25.80
30.240455,-97.817713,0.334,49.00,25.80
30.240455,-97.817713,0.3309,49.00,25.80
30.240455,-97.817713,0.3301,49.00,25.80
30.240455,-97.817713,0.3288,49.00,25.80
30.240455,-97.817713,0.3276,49.00,25.80
30.240455,-97.817713,0.3276,49.00,25.80
30.240455,-97.817713,0.3265,49.00,25.80
30.240455,-97.817713,0.3268,49.00,25.80
30.240455,-97.817713,0.3261,49.00,25.80
30.240455,-97.817713,0.3313,49.00,25.80
30.240455,-97.817713,0.3249,50.00,25.80
30.240455,-97.817713,0.3277,50.00,25.80
30.240455,-97.817713,0.3253,50.00,25.80
30.240455,-97.817713,0.3257,50.00,25.80
30.240455,-97.817713,0.3244,50.00,25.80
30.240455,-97.817713,0.3237,50.00,25.80
30.240455,-97.817713,0.3221,50.00,25.80
30.240455,-97.817713,0.3212,50.00,25.80
30.240455,-97.817713,0.3209,50.00,25.80
30.240455,-97.817713,0.3256,51.00,25.80
30.240455,-97.817713,0.3225,51.00,25.80
30.240455,-97.817713,0.3236,52.00,25.80
30.240455,-97.817713,0.322,52.00,25.80
30.240455,-97.817713,0.3292,52.00,25.80
30.240455,-97.817713,0.3208,52.00,25.80
30.240455,-97.817713,0.3245,52.00,25.80
30.240455,-97.817713,0.3193,52.00,25.80
30.240455,-97.817713,0.3168,52.00,25.80
30.240455,-97.817713,0.3188,52.00,25.80
30.240455,-97.817713,0.3169,52.00,25.90
30.240455,-97.817713,0.3157,52.00,26.20
30.240455,-97.817713,0.3176,52.00,26.20
30.240455,-97.817713,0.3149,52.00,26.20
30.240455,-97.817713,0.3149,52.00,26.20
30.240455,-97.817713,0.3133,52.00,26.20
30.240455,-97.817713,0.3165,52.00,26.20
30.240455,-97.817713,0.3141,52.00,26.20
30.240455,-97.817713,0.3133,52.00,26.20
30.240455,-97.817713,0.3133,52.00,26.20
30.240455,-97.817713,0.3173,52.00,26.20
30.240455,-97.817713,0.3157,52.00,26.20
30.240455,-97.817713,0.3129,53.00,26.20
30.240455,-97.817713,0.3148,53.00,26.20
30.240455,-97.817713,0.3133,53.00,26.20
30.240455,-97.817713,0.3104,53.00,26.20
30.240455,-97.817713,0.3117,53.00,26.20
30.240455,-97.817713,0.3116,53.00,26.20
30.240455,-97.817713,0.3104,53.00,26.20
30.240455,-97.817713,0.3117,53.00,26.20
30.240455,-97.817713,0.3116,53.00,26.20
30.240455,-97.817713,0.3104,53.00,26.20
30.240455,-97.817713,0.3105,53.00,26.20
30.240455,-97.817713,0.3053,53.00,26.20
30.240455,-97.817713,0.3104,53.00,26.20
30.240455,-97.817713,0.3057,53.00,26.20
30.240455,-97.817713,0.3048,53.00,26.20
30.240455,-97.817713,0.3069,53.00,26.20
30.240455,-97.817713,0.306,53.00,26.20
30.240455,-97.817713,0.3021,53.00,26.20
30.240455,-97.817713,0.3029,53.00,26.20
30.240455,-97.817713,0.3029,53.00,26.20
30.240455,-97.817713,0.3036,53.00,26.20
30.240455,-97.817713,0.3017,53.00,26.20
30.240455,-97.817713,0.3005,53.00,26.20
30.240455,-97.817713,0.3156,53.00,26.20
30.240455,-97.817713,0.3048,54.00,26.20
30.240455,-97.817713,0.3065,54.00,26.30
30.240455,-97.817713,0.3068,54.00,26.30
30.240455,-97.817713,0.3048,54.00,26.60
30.240455,-97.817713,0.3045,54.00,26.70
